Layers,Neurons,batch,optimiser,keras,epochs,dropout,train %,activation,RMSE,VAL_RMSE,Objective,mae,val_mae,R2,R2_v,final
1,8,200,Adam,normal,200,0,0.05,relu,0.832906566,0.840192453,0.163450491,0.6063004,0.65546197,0.306266653,-0.193011304,0.056627675
1,16,10,sgd,uniform,100,0,0.3,sigmoid,0.9298887,1.175898043,-0.052893372,0.68079555,0.85022205,0.135307005,-0.022091384,0.05660781
1,15,100,Adagrad,normal,200,0.1,0.25,tanh,0.944050932,1.073342518,-0.008696725,0.6746234,0.82544184,0.108767839,0.003980187,0.056374013
3,"(20, 6, 20)",100,RMSprop,uniform,50,0,0.25,relu,0.958560412,1.061291908,-0.00992616,0.706474,0.8297258,0.081161936,0.030256486,0.055709211
3,"(5, 9, 16)",10,Adam,uniform,100,0.3,0.05,elu,0.68809982,0.823759227,0.244070477,0.6241363,0.64867437,0.526518638,-0.418039754,0.054239442
1,16,50,sgd,uniform,150,0,0.25,relu,0.942072365,1.082463567,-0.012267966,0.6988443,0.84185827,0.112499659,-0.004283944,0.054107858
1,11,100,RMSprop,normal,200,0.4,0.05,tanh,0.807424287,0.874915647,0.158830033,0.618222,0.65153134,0.348066021,-0.239986649,0.054039686
1,16,100,Adagrad,uniform,200,0,0.25,tanh,0.9450103,1.076191777,-0.010601038,0.6795031,0.8107047,0.106955534,0.001050022,0.054002778
1,19,10,Adagrad,uniform,150,0,0.25,elu,0.945027972,1.077867289,-0.01144763,0.68616474,0.8314002,0.106922133,0.000165831,0.053543982
1,16,50,sgd,uniform,200,0,0.3,elu,0.905193085,1.200233083,-0.052713084,0.653868,0.8895837,0.18062548,-0.073768963,0.053428258
1,16,100,Adam,uniform,50,0.3,0.2,tanh,0.955742587,1.032277177,0.005990118,0.69619685,0.80236256,0.086556107,0.019988138,0.053272123
1,16,200,Adam,uniform,200,0.1,0.05,relu,0.67248766,0.85433877,0.236586785,0.541178,0.6460771,0.547760347,-0.441882168,0.052939089
3,"(20, 15, 3)",10,Adam,normal,50,0,0.05,elu,0.708226257,0.949465813,0.171153965,0.5640176,0.718928,0.498415569,-0.395036122,0.051689723
2,"(16, 12)",10,RMSprop,uniform,150,0.1,0.05,sigmoid,0.748528174,0.942010892,0.154730467,0.605612,0.7822125,0.439705573,-0.336350523,0.051677525
2,"(7, 14)",200,Adam,uniform,150,0,0.05,elu,0.676698851,0.856712213,0.233294468,0.50626785,0.6889082,0.542078665,-0.43890223,0.051588218
1,16,10,sgd,normal,150,0.1,0.2,tanh,0.942766416,1.042647111,0.007293236,0.695576,0.8124507,0.111191484,-0.010025647,0.050582918
3,"(19, 15, 19)",10,Adam,normal,50,0.1,0.05,tanh,0.526380642,0.803261187,0.335179086,0.47206813,0.62736714,0.72292342,-0.622547321,0.050188049
2,"(17, 20)",50,Adam,normal,50,0.3,0.25,elu,0.953324059,1.072854522,-0.01308929,0.7283139,0.8262323,0.091173238,0.007767773,0.049470506
4,"(2, 8, 7, 18)",10,RMSprop,uniform,50,0.1,0.2,elu,0.975546199,1.02065669,0.001898555,0.7002355,0.7701845,0.048309613,0.049494168,0.04890189
1,13,200,Adam,uniform,150,0.1,0.15,elu,0.75269319,1.012693206,0.117306802,0.5886295,0.7714511,0.433452961,-0.336038272,0.048707344
2,"(17, 20)",100,Adam,normal,100,0.3,0.3,relu,0.937649172,1.173226929,-0.055438051,0.6999617,0.87165004,0.12081403,-0.024379778,0.048217126
1,16,10,Adagrad,normal,150,0.1,0.25,tanh,0.950617511,1.077076001,-0.013846756,0.6926698,0.8184517,0.096326349,-0.001100597,0.047612876
1,18,200,Adam,normal,100,0.1,0.15,relu,0.883022818,0.938030159,0.089473512,0.6886616,0.73414445,0.220270703,-0.125637333,0.047316685
1,15,10,sgd,normal,100,0,0.25,sigmoid,0.945523271,1.085289317,-0.015406294,0.6860316,0.8277943,0.105985744,-0.012340836,0.046822454
1,16,10,Adagrad,normal,200,0,0.25,tanh,0.952610062,1.077201147,-0.014905604,0.68267894,0.81815726,0.092534069,0.001022572,0.046778321
2,"(2, 18)",100,Adam,uniform,200,0,0.2,elu,0.702546111,1.239207011,0.029123439,0.5134439,0.97096014,0.506428962,-0.413056038,0.046686462
1,18,10,Adam,uniform,150,0.1,0.1,tanh,0.276910723,0.782748987,0.470170145,0.2457985,0.5962741,0.923320452,-0.830493259,0.046413596
2,"(14, 4)",10,sgd,uniform,150,0.1,0.25,elu,0.944437214,1.091599519,-0.018018366,0.6925639,0.82599825,0.108038349,-0.020750559,0.043643895
4,"(11, 15, 12, 16)",10,Adam,uniform,150,0.1,0.3,sigmoid,0.936504792,1.181849221,-0.059177006,0.6740355,0.85513633,0.122958775,-0.035880636,0.043539069
1,11,10,Adagrad,normal,200,0.3,0.3,elu,0.951599054,1.164750319,-0.058174686,0.7235647,0.8517844,0.094459241,-0.007915626,0.043271807
1,16,10,Adagrad,normal,200,0.1,0.25,elu,0.940678168,1.092653156,-0.016665662,0.700552,0.81695104,0.115124584,-0.029741899,0.042691342
3,"(13, 19, 4)",10,Adam,uniform,50,0.1,0.05,tanh,0.768876161,0.988415515,0.121354162,0.611705,0.768798,0.408829449,-0.323494823,0.042667313
2,"(14, 4)",25,Adam,uniform,200,0,0.1,tanh,0.323909462,0.740163991,0.467963273,0.23685405,0.58216584,0.89508266,-0.809924565,0.042579047
1,16,10,Adagrad,normal,200,0.1,0.25,elu,0.941787253,1.09425396,-0.018020607,0.71055305,0.8541794,0.11303677,-0.027880163,0.042578303
2,"(16, 12)",50,Adam,normal,150,0.5,0.05,tanh,0.780750959,0.877809166,0.170719937,0.638443,0.6995255,0.39042794,-0.305376443,0.042525749
2,"(14, 7)",200,Adam,normal,100,0.4,0.3,elu,0.957317507,1.15786143,-0.057589469,0.69938093,0.83984715,0.08354319,0.001448938,0.042496064
1,12,50,sgd,uniform,200,0.1,0.25,relu,0.949778123,1.092400061,-0.021089092,0.710532,0.86374235,0.097921517,-0.014948543,0.041486487
2,"(18, 16)",100,Adam,normal,150,0.3,0.05,elu,0.809315273,0.881577366,0.15455368,0.614505,0.6806515,0.345008788,-0.264707412,0.040150688
1,8,200,Adam,normal,150,0.4,0.15,sigmoid,0.950616758,0.91389467,0.067744286,0.69721425,0.7193704,0.09632778,-0.016217053,0.040055363
1,12,25,sgd,normal,100,0.1,0.25,tanh,0.952584119,1.08719543,-0.019889775,0.67743737,0.84026,0.092583495,-0.012662338,0.039960579
2,"(16, 12)",100,Adam,normal,150,0.1,0.05,elu,0.701286094,0.801287646,0.24871313,0.5540919,0.6249476,0.508197815,-0.42831363,0.039942092
1,8,50,RMSprop,normal,200,0.5,0.05,relu,0.792442352,0.847786226,0.179885711,0.6321649,0.64435154,0.372035118,-0.293183659,0.039425729
4,"(7, 8, 6, 12)",10,RMSprop,normal,50,0.1,0.3,elu,0.946327802,1.177807665,-0.062067734,0.7000787,0.8627183,0.104463691,-0.02572303,0.03937033
1,13,50,Adam,uniform,100,0.3,0.05,elu,0.827454849,0.885174861,0.143685145,0.6392444,0.6723252,0.315318473,-0.236601293,0.03935859
1,20,10,Adam,uniform,50,0.1,0.05,tanh,0.645008075,0.770891868,0.292050029,0.46714842,0.6052178,0.583964583,-0.506184932,0.038889826
1,18,50,sgd,normal,50,0.1,0.25,relu,0.971406264,1.073595073,-0.022500669,0.7045085,0.8386328,0.05636987,0.019754128,0.038061999
3,"(3, 6, 9)",100,Adam,uniform,200,0.5,0.3,elu,0.957044245,1.16674399,-0.061894118,0.7199682,0.8431898,0.084066312,-0.010226192,0.03692006
2,"(7, 3)",25,Adam,uniform,100,0.1,0.05,elu,0.827670551,0.878725345,0.146802052,0.65263826,0.6659099,0.314961459,-0.241670713,0.036645373
1,18,10,sgd,uniform,200,0.1,0.15,tanh,0.90888241,0.955367636,0.067874977,0.69189954,0.7458208,0.173932765,-0.103406237,0.035263264
4,"(2, 15, 8, 4)",10,Adam,normal,200,0.5,0.05,elu,0.856917411,0.814275318,0.164403635,0.6821344,0.66933763,0.265692551,-0.19548849,0.03510203
1,15,50,Adagrad,normal,200,0.1,0.3,relu,0.964464343,1.160588207,-0.062526275,0.78463215,0.8672068,0.069808531,-0.000344485,0.034732023
1,16,10,Adagrad,uniform,200,0,0.3,relu,0.947396841,1.177295321,-0.062346081,0.69938374,0.87257856,0.102439226,-0.032984787,0.03472722
1,12,25,Adam,normal,50,0.1,0.25,sigmoid,0.964256819,1.078481802,-0.021369311,0.694626,0.83241904,0.070208787,-0.001497581,0.034355603
1,18,100,Adam,normal,50,0.3,0.2,tanh,0.961871025,1.041887889,-0.001879457,0.70642626,0.81849337,0.07480413,-0.007260019,0.033772056
1,17,25,sgd,uniform,100,0,0.2,sigmoid,0.969131035,1.039052224,-0.004091629,0.7009911,0.8169144,0.060785037,0.005986221,0.033385629
1,11,10,RMSprop,normal,50,0.1,0.15,tanh,0.82751116,0.986999653,0.092744593,0.5903577,0.8172052,0.315225279,-0.249171552,0.033026864
1,5,10,RMSprop,uniform,200,0.1,0.1,elu,0.344793644,0.7310188,0.462093778,0.31897357,0.56597435,0.881117343,-0.81523916,0.032939092
2,"(10, 16)",10,Adam,normal,200,0,0.1,elu,0.231114447,0.763747419,0.502569067,0.17320651,0.614114,0.946586112,-0.883277311,0.031654401
4,"(5, 20, 9, 5)",50,Adam,normal,200,0.4,0.05,elu,0.812518028,0.960427349,0.113527312,0.69181854,0.7927275,0.339814454,-0.279281615,0.03026642
4,"(20, 15, 17, 6)",25,Adam,normal,100,0.2,0.05,relu,0.849340585,0.956775143,0.096942136,0.6904659,0.73414963,0.278620571,-0.218333362,0.030143605
3,"(2, 9, 2)",100,Adam,normal,200,0.3,0.3,elu,0.960422635,1.169957553,-0.065190094,0.71496016,0.8503067,0.077588363,-0.017597393,0.029995485
2,"(16, 12)",10,Adagrad,uniform,200,0,0.3,elu,0.959511214,1.171524144,-0.065517679,0.7066609,0.8647293,0.079338231,-0.019937178,0.029700526
1,4,10,sgd,uniform,200,0.1,0.25,elu,0.979937095,1.070935891,-0.025436493,0.68285114,0.8084436,0.039723289,0.019517406,0.029620348
1,12,200,sgd,normal,100,0.1,0.25,tanh,0.97142047,1.074955402,-0.023187936,0.701042,0.8138357,0.05634227,0.002806719,0.029574495
2,"(13, 3)",200,RMSprop,normal,200,0.1,0.05,relu,0.90133985,0.830457335,0.134101408,0.6611884,0.6273093,0.187586475,-0.129782377,0.028902049
1,8,10,sgd,normal,200,0.1,0.25,tanh,0.968762822,1.078895386,-0.023829104,0.7079644,0.82784635,0.061498595,-0.00416013,0.028669233
4,"(4, 12, 14, 2)",10,Adam,uniform,200,0,0.05,tanh,0.686762725,0.806751097,0.253243089,0.5144968,0.67212117,0.528356959,-0.474607302,0.026874828
2,"(17, 20)",200,Adagrad,uniform,150,0.1,0.25,elu,0.970945835,1.079910691,-0.025428263,0.70821226,0.8294893,0.057264186,-0.00369237,0.026785908
4,"(19, 16, 10, 8)",10,Adam,normal,100,0.5,0.05,elu,0.864261681,0.772048204,0.181845058,0.68424034,0.62268645,0.253051747,-0.201522656,0.025764545
2,"(16, 12)",200,Adam,normal,150,0,0.05,tanh,0.596579923,0.833916905,0.284751586,0.45111346,0.69923955,0.644092395,-0.594191481,0.024950457
1,16,10,Adagrad,normal,200,0.1,0.2,relu,0.955376424,1.065046399,-0.010211412,0.74529034,0.85057676,0.087255888,-0.038617232,0.024319328
2,"(17, 8)",10,sgd,uniform,150,0.1,0.25,tanh,0.967805372,1.086369974,-0.027087673,0.70275724,0.8586493,0.063352761,-0.015013932,0.024169415
2,"(19, 9)",10,Adagrad,normal,200,0.3,0.2,elu,0.97734225,1.040345395,-0.008843822,0.7090919,0.79670537,0.044802127,0.003354123,0.024078125
1,11,50,Adagrad,normal,100,0.3,0.2,elu,0.972136097,1.042834126,-0.007485111,0.77114886,0.8055817,0.05495141,-0.006966538,0.023992436
1,16,50,Adagrad,normal,200,0,0.25,relu,0.970026326,1.084076171,-0.027051248,0.7153135,0.8513402,0.059048928,-0.011819235,0.023614846
1,16,200,sgd,uniform,200,0,0.25,sigmoid,0.975999994,1.078315295,-0.027157645,0.7043908,0.82687086,0.047424011,-0.00061159,0.02340621
1,16,200,sgd,uniform,150,0,0.3,sigmoid,0.968918609,1.170585616,-0.069752113,0.7048454,0.85792965,0.061196728,-0.014720608,0.02323806
1,19,10,sgd,uniform,150,0.5,0.3,tanh,0.955867296,1.185692974,-0.070780135,0.736711,0.8736969,0.086317713,-0.040999746,0.022658983
4,"(6, 12, 16, 5)",10,Adam,uniform,100,0.3,0.05,tanh,0.79205105,0.948233415,0.129857768,0.6555633,0.75417876,0.372655135,-0.32793401,0.022360562
2,"(20, 7)",10,sgd,normal,100,0.4,0.25,elu,0.966330935,1.092315743,-0.029323339,0.69483703,0.8616336,0.066204525,-0.021793268,0.022205628
1,18,50,Adagrad,normal,200,0.3,0.2,tanh,0.976090472,1.043131724,-0.009611098,0.7077435,0.79703724,0.047247391,-0.002946622,0.022150385
1,19,10,Adagrad,normal,100,0.1,0.3,sigmoid,0.969493639,1.17255339,-0.071023515,0.70578337,0.86174077,0.060082084,-0.019085379,0.020498352
4,"(13, 14, 20, 10)",10,Adam,normal,100,0,0.05,tanh,0.399033712,0.820847039,0.390059624,0.28468472,0.6175375,0.840772096,-0.799895482,0.020438307
3,"(20, 9, 15)",10,Adam,uniform,50,0.4,0.05,elu,0.86175318,0.919109528,0.109568646,0.67615885,0.716975,0.257381456,-0.216580823,0.020400316
1,19,10,sgd,normal,50,0.1,0.2,sigmoid,0.973593596,1.049259488,-0.011426542,0.70718753,0.8154589,0.052115509,-0.011557546,0.020278981
3,"(7, 20, 18)",10,Adagrad,normal,150,0.1,0.2,elu,0.984783626,1.038644844,-0.011714235,0.7168291,0.80552185,0.03020121,0.009478321,0.019839765
1,16,200,Adagrad,uniform,150,0,0.25,relu,0.969262484,1.088099151,-0.028680818,0.70741385,0.8456491,0.060530237,-0.02120303,0.019663603
1,13,10,sgd,uniform,50,0,0.3,elu,0.948465902,1.196047747,-0.072256824,0.70852643,0.8971353,0.100412433,-0.061123393,0.01964452
1,12,10,Adagrad,uniform,200,0.1,0.25,tanh,0.971841063,1.088255386,-0.030048224,0.6992454,0.8377015,0.055524948,-0.018755092,0.018384928
1,12,10,Adagrad,uniform,200,0.1,0.25,tanh,0.974114512,1.085915234,-0.030014873,0.7040353,0.8355347,0.051100918,-0.014817709,0.018141604
1,3,200,Adam,uniform,200,0.5,0.25,elu,0.976219047,1.085671552,-0.030945299,0.7066876,0.8284639,0.046996372,-0.011774156,0.017611108
3,"(5, 2, 15)",10,sgd,normal,200,0,0.25,elu,0.978574007,1.080846318,-0.029710162,0.72112453,0.83120346,0.042392913,-0.007725796,0.017333558
1,16,10,sgd,uniform,150,0.1,0.15,tanh,0.945499641,0.935029246,0.059735556,0.729441,0.73544824,0.106030429,-0.071694801,0.017167814
2,"(17, 20)",200,RMSprop,uniform,150,0.4,0.05,tanh,0.814785091,0.867705315,0.158754797,0.6491475,0.7124563,0.336125255,-0.30195789,0.017083683
1,18,10,Adagrad,normal,100,0.3,0.2,tanh,0.966520113,1.059137129,-0.012828621,0.71306986,0.8177565,0.065838871,-0.031719982,0.017059445
2,"(20, 20)",10,Adagrad,normal,200,0.3,0.25,tanh,0.977619597,1.083729664,-0.03067463,0.70670027,0.83925414,0.044259923,-0.010932994,0.016663465
2,"(16, 6)",10,sgd,uniform,200,0,0.05,elu,0.920301258,0.840376111,0.119661315,0.693543,0.63545275,0.153045595,-0.120411246,0.016317175
3,"(8, 9, 12)",10,Adagrad,uniform,200,0,0.25,tanh,0.980992274,1.081993515,-0.031492894,0.70421046,0.8267222,0.037654159,-0.005075483,0.016289338
1,4,50,Adam,uniform,100,0,0.05,elu,0.864321589,0.838340741,0.148668835,0.6207291,0.6410895,0.252948191,-0.22038113,0.016283531
2,"(9, 14)",50,Adam,uniform,50,0.5,0.25,tanh,0.974739695,1.086143182,-0.030441438,0.7093856,0.8415108,0.049882528,-0.017365847,0.01625834
4,"(13, 17, 7, 15)",10,Adagrad,normal,150,0,0.2,elu,0.986412485,1.041394464,-0.013903475,0.7132805,0.79832774,0.026990409,0.004724484,0.015857447
1,12,200,sgd,normal,200,0.1,0.25,relu,0.981536077,1.085833632,-0.033684854,0.71742094,0.8548519,0.03658693,-0.0069438,0.014821565
2,"(18, 16)",50,Adam,normal,50,0.5,0.3,elu,0.974555951,1.173521233,-0.074038592,0.7269631,0.86184597,0.050240697,-0.020719751,0.014760473
2,"(19, 18)",10,Adagrad,uniform,100,0,0.3,tanh,0.970655993,1.178579708,-0.074617851,0.70705885,0.861222,0.057826942,-0.029630531,0.014098206
1,11,200,Adam,normal,200,0.5,0.05,tanh,0.86336464,0.888448399,0.12409348,0.65578306,0.68718016,0.254601499,-0.227919203,0.013341148
2,"(18, 16)",10,sgd,uniform,200,0.4,0.25,tanh,0.970702834,1.096761702,-0.033732268,0.7135612,0.84944564,0.057736007,-0.032415826,0.012660091
1,16,50,Adagrad,normal,200,0,0.25,sigmoid,0.977203626,1.087769581,-0.032486604,0.70107216,0.8337985,0.045073073,-0.019799482,0.012636796
1,6,10,sgd,uniform,50,0.1,0.25,elu,0.959866772,1.107986108,-0.03392644,0.7140327,0.8704886,0.078655779,-0.053406936,0.012624421
1,14,10,sgd,uniform,100,0,0.25,elu,0.930756685,1.137148724,-0.033952704,0.67442524,0.89829046,0.133691993,-0.108762804,0.012464594
3,"(8, 14, 20)",10,sgd,normal,100,0.1,0.25,elu,0.982464281,1.085050662,-0.033757472,0.7032312,0.8334634,0.034763936,-0.011329484,0.011717226
2,"(10, 2)",50,Adam,uniform,100,0.4,0.25,relu,0.981390566,1.084511805,-0.032951186,0.7378076,0.83792496,0.036872557,-0.013845634,0.011513462
3,"(20, 14, 11)",10,Adam,uniform,200,0.3,0.1,elu,0.427677639,0.750996199,0.410663081,0.43592098,0.5971099,0.817091837,-0.79527053,0.010910654
1,15,200,sgd,normal,150,0.4,0.2,sigmoid,0.98538697,1.047380231,-0.0163836,0.7211822,0.8142111,0.029012519,-0.007520214,0.010746152
1,7,200,Adam,uniform,200,0.3,0.05,elu,0.768976529,0.868838601,0.181092435,0.59996384,0.659317,0.408675098,-0.388352894,0.010161102
3,"(7, 2, 14)",100,Adam,normal,200,0,0.05,tanh,0.695723822,0.98869855,0.157788814,0.52047205,0.83920753,0.515968364,-0.495829762,0.010069301
1,5,10,sgd,uniform,200,0.5,0.25,tanh,0.978367935,1.092954177,-0.035661056,0.7454129,0.84824884,0.042796183,-0.02644673,0.008174727
3,"(17, 20, 11)",10,RMSprop,normal,50,0.3,0.05,elu,0.878538641,0.930646854,0.095407253,0.66817945,0.70144546,0.228169857,-0.212266982,0.007951438
1,10,10,sgd,normal,200,0.1,0.25,elu,0.985334435,1.088684626,-0.037009531,0.7530367,0.86040497,0.029116052,-0.014303985,0.007406034
2,"(12, 12)",200,Adam,uniform,150,0.1,0.15,elu,0.744208029,1.049535896,0.103128037,0.5867553,0.7810885,0.446154409,-0.431889748,0.00713233
2,"(18, 16)",10,Adagrad,uniform,200,0.4,0.3,tanh,0.978294521,1.177788795,-0.078041658,0.7164379,0.8642666,0.042939831,-0.029096063,0.006921884
1,16,25,Adagrad,uniform,200,0,0.3,sigmoid,0.980333442,1.175997022,-0.078165232,0.717052,0.8675271,0.038946343,-0.026654957,0.006145693
2,"(17, 20)",10,Adagrad,normal,150,0.1,0.25,relu,0.978521914,1.094943038,-0.036732476,0.71102405,0.8511361,0.042494863,-0.030283478,0.006105693
1,11,50,Adam,uniform,100,0,0.05,elu,0.743838621,0.872465964,0.191847708,0.54733574,0.66842926,0.446704106,-0.436110612,0.005296747
1,18,50,Adam,normal,150,0.5,0.05,elu,0.824887474,0.927261456,0.123925535,0.61384124,0.6991655,0.319560655,-0.310406298,0.004577178
1,9,200,Adam,normal,50,0.1,0.15,tanh,0.961902087,0.937081356,0.050508278,0.70901424,0.75072104,0.074744375,-0.065781267,0.004481554
1,12,100,Adagrad,normal,200,0.1,0.25,sigmoid,0.986717178,1.088344146,-0.037530662,0.7157989,0.8417312,0.026389211,-0.017573174,0.004408018
3,"(8, 2, 13)",10,Adagrad,normal,200,0,0.25,tanh,0.989159106,1.085840592,-0.037499849,0.7133212,0.83394706,0.021564263,-0.013222974,0.004170644
4,"(20, 2, 20, 19)",10,Adagrad,uniform,100,0,0.25,elu,0.989352149,1.086621517,-0.037986833,0.71709216,0.8376688,0.021182325,-0.013944999,0.003618663
3,"(19, 10, 17)",10,Adagrad,uniform,100,0.1,0.3,elu,0.979641119,1.180528743,-0.080084931,0.72057915,0.87232006,0.040303278,-0.033164355,0.003569461
2,"(20, 16)",200,sgd,normal,100,0.3,0.3,relu,0.98031866,1.180705986,-0.080512323,0.73256433,0.87953967,0.038975326,-0.032888262,0.003043532
1,18,50,sgd,normal,200,0.3,0.2,relu,0.988561252,1.054368715,-0.021464984,0.7310978,0.8257944,0.022746651,-0.016711583,0.003017534
3,"(5, 3, 18)",10,Adagrad,normal,200,0.1,0.2,tanh,0.987221837,1.051130876,-0.019176357,0.7195407,0.81530935,0.025393045,-0.019600909,0.002896068
2,"(12, 20)",10,Adagrad,uniform,100,0.1,0.25,elu,0.984702173,1.091631348,-0.038166761,0.7193607,0.84821475,0.03036163,-0.024683171,0.002839229
1,19,10,Adagrad,normal,200,0.4,0.15,tanh,0.974874969,0.928351801,0.048386615,0.7244186,0.7332859,0.049618794,-0.045114985,0.002251905
1,19,10,Adagrad,uniform,150,0.5,0.25,sigmoid,0.988422644,1.088446319,-0.038434482,0.71489245,0.8395662,0.023020677,-0.020315892,0.001352393
4,"(1, 6, 11, 9)",10,RMSprop,uniform,200,0,0.05,relu,0.742423475,0.984399977,0.136588274,0.5956959,0.7705718,0.448807383,-0.446183579,0.001311902
2,"(13, 2)",10,Adagrad,uniform,150,0,0.2,elu,0.993822503,1.048194686,-0.021008595,0.7246639,0.8088083,0.012316833,-0.010138792,0.00108902
1,16,10,Adagrad,uniform,150,0,0.15,tanh,0.960437881,0.939029582,0.050266268,0.70432836,0.75464195,0.077559076,-0.075984184,0.000787446
2,"(1, 18)",10,Adam,normal,50,0.1,0.05,elu,0.828486944,0.959254929,0.106129063,0.6277858,0.73688984,0.313609384,-0.314305143,-0.00034788
1,13,10,sgd,normal,200,0.1,0.25,relu,0.969323359,1.119031173,-0.044177266,0.7178243,0.8569025,0.060412226,-0.061564835,-0.000576304
2,"(7, 8)",10,Adagrad,normal,200,0.1,0.25,elu,0.984461429,1.095035408,-0.039748418,0.7099216,0.84392303,0.030835695,-0.032327753,-0.000746029
2,"(16, 12)",10,Adagrad,uniform,200,0,0.15,tanh,0.971376971,0.932722838,0.047950096,0.7099295,0.7422226,0.05642678,-0.058807353,-0.001190287
2,"(16, 12)",10,Adam,normal,200,0,0.1,elu,0.251842018,0.807765912,0.470196035,0.18590713,0.66717696,0.936575598,-0.941104405,-0.002264403
2,"(19, 14)",10,sgd,uniform,50,0,0.25,tanh,0.989884341,1.092107031,-0.040995686,0.7204785,0.8466296,0.020128991,-0.025781132,-0.00282607
1,2,10,Adam,normal,150,0.3,0.05,sigmoid,0.829432232,0.944847683,0.112860042,0.63190526,0.7418686,0.312042172,-0.317825809,-0.002891818
1,16,200,RMSprop,normal,200,0.4,0.05,tanh,0.785414159,0.847089209,0.183748316,0.59114546,0.6647707,0.383124599,-0.389485666,-0.003180533
1,19,10,RMSprop,normal,50,0.1,0.05,elu,0.687296914,0.818322325,0.24719038,0.52317387,0.63835984,0.527622952,-0.536798151,-0.004587599
2,"(20, 7)",10,Adagrad,normal,100,0.4,0.25,tanh,0.991509122,1.092981164,-0.042245143,0.71788996,0.8378903,0.016909661,-0.027476046,-0.005283193
1,18,25,Adam,normal,200,0.1,0.1,tanh,0.279536194,0.75393299,0.483265408,0.2834002,0.593583,0.921859516,-0.932427135,-0.005283809
1,18,10,Adam,normal,200,0.1,0.1,tanh,0.229682522,0.738119317,0.51609908,0.2562163,0.56469184,0.947245939,-0.961154945,-0.006954503
3,"(1, 2, 2)",10,Adam,uniform,200,0.1,0.2,elu,0.980019691,1.068853587,-0.024436639,0.7229709,0.8090383,0.039561404,-0.053855422,-0.007147009
3,"(18, 3, 3)",10,Adam,uniform,100,0,0.05,elu,0.70739063,0.979130945,0.156739213,0.527058,0.74895054,0.499598497,-0.5146968,-0.007549151
4,"(8, 18, 13, 3)",10,Adagrad,normal,200,0.2,0.25,tanh,0.993555015,1.093307589,-0.043431302,0.7216567,0.8434764,0.012848432,-0.028266278,-0.007708923
1,17,50,sgd,normal,100,0.1,0.3,relu,0.982333563,1.190638756,-0.086486159,0.72463274,0.87519604,0.035020772,-0.050852262,-0.007915745
2,"(18, 16)",10,Adagrad,uniform,200,0.4,0.25,relu,0.994207199,1.092943671,-0.043575435,0.7252214,0.84373343,0.011552045,-0.027739187,-0.008093571
3,"(3, 13, 13)",10,Adagrad,normal,150,0.1,0.2,elu,0.99275299,1.056565711,-0.024659351,0.7274376,0.81421435,0.014441501,-0.030740095,-0.008149297
2,"(16, 12)",10,Adagrad,uniform,100,0.1,0.3,relu,0.988154487,1.184878104,-0.086516295,0.73336196,0.8829291,0.023550711,-0.04001633,-0.008232809
